0.0,11.451290738294118
1.0,13.004007186298496
2.0,15.487524230602958
3.0,16.209773598796
4.0,15.980207946461539
5.0,16.8190513761194
6.0,24.767845895239997
7.0,19.13522269666667
8.0,11.171674616999999
9.0,10.75919042
11.0,37.106686775
13.0,28.31646419975
14.0,19.092344965909092
15.0,30.215485095571434
16.0,17.3054425168
17.0,22.9962635326
18.0,53.95620450399999
19.0,23.427432889333332
20.0,60.33545563644444
21.0,22.004592797714285
22.0,35.64844671428572
23.0,35.555910816625
24.0,32.521654259857144
25.0,32.2118111925
