Change,count,mean,std,min,5%,50%,95%,max
"(-8, -6]",8.0,15.012482297000002,14.166294535421928,1.1494252870000001,1.1637931030500002,12.6533438865,32.6855049705,35.37414966
"(-6, -4]",93.0,14.9061045633656,14.816072673229813,0.0,1.0292288692,12.04819277,45.138296193999956,83.42142857
"(-4, -2]",136.0,19.209411073830886,25.166586100051124,0.0,0.0329655155,11.66463195,56.0761860225,221.86652740000002
"(-2, 0]",367.0,17.986247879607628,22.314876597354065,0.0,0.5804347828,11.39240506,53.39330146399996,227.6024741
"(0, 2]",263.0,16.801713794494287,17.157517261327857,0.0,0.2157402346,11.76470588,47.666133516999984,130.7692308
"(2, 4]",217.0,17.05343515412442,16.176151514901736,0.0,0.5887311298,12.80353201,45.73523973599999,108.1283976
"(4, 6]",166.0,17.54182308590362,12.088358117479627,0.46924394,1.95733101925,15.58288684,38.9658557275,63.75545852
"(6, 8]",41.0,17.10511954002439,11.663340866788305,0.43668122299999995,2.51572327,15.38461538,36.0,57.77777778
